task,run_time,mse,train_loss,l2rel,mxe,crmse,activation,net,optimizer,loss_weight,width,depth,lr,num_domain_points,num_boundary_points,num_initial_points,initializer,iter,pde_list
NS2D_BackStep,6770.346225,0.0003141578345093,1.1782309229602106e-05,0.0801800712943077,0.1807611882686615,0.0052230800502002,swish,gaaf,lbfgs,none,128,3,1e-05,4100,2600,5600,Glorot normal,20000,['NS2D_BackStep']
NS2D_BackStep,11940.362237,0.0008108763722702,3.4942131605930626e-05,0.12881600856781,0.198233425617218,0.0088095599785447,tanh,gaaf,lbfgs,none,216,4,0.001,6600,1600,7100,He normal,20000,['NS2D_BackStep']
NS2D_BackStep,29557.293491,0.000889987219125,4.887803515885025e-05,0.134953573346138,0.2203398942947387,0.0038039633072912,swish,gaaf,lbfgs,none,208,5,0.0001,2600,8100,3100,He uniform,20000,['NS2D_BackStep']
NS2D_BackStep,1363.205653,0.002408850705251,0.0002304970839759,0.2220227420330047,0.2475043833255767,0.0060249809175729,tanh,gaaf,adam,none,144,7,0.001,7100,1600,100,zeros,20000,['NS2D_BackStep']
NS2D_BackStep,1570.0,0.00585,0.00391,0.346,0.412,0.018,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,986.330558,0.062035497277975,1.8167926052470307e-09,1.1267112493515017,0.9593011140823364,0.1380032151937484,gaussian,gaaf,adam,none,120,6,0.001,4600,100,['NS2D_BackStep'],Glorot normal,20000,['NS2D_BackStep']
NS2D_BackStep,5158.936549,0.0086157284677028,0.0024491054937243,0.4198928773403168,0.4974997639656067,0.0206066463142633,sin,laaf,multiadam,none,204,4,0.001,2600,6100,9100,He uniform,20000,['NS2D_BackStep']
NS2D_BackStep,1570.0,0.00585,0.00391,0.346,0.412,0.018,gaussian,fnn,multiadam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,8719.256923,0.0484300814568996,0.0,0.9955202341079712,0.9944030046463012,0.0916955024003982,gaussian,gaaf,lbfgs,none,144,4,1e-05,2100,3100,6100,He normal,20000,['NS2D_BackStep']
NS2D_BackStep,1390.0,0.00279,0.000278,0.239,0.243,0.0112,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,1393.714961,0.0425261408090591,0.0014792180154472,0.9328686594963074,0.9888138771057128,0.0482146069407463,tanh,laaf,adam,none,164,6,0.0001,9100,['NS2D_BackStep'],7100,zeros,20000,['NS2D_BackStep']
NS2D_BackStep,1390.0,0.00279,0.000278,0.239,0.243,0.0112,sin,fnn,adam,none,256,3,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,1953.224725,0.0451815612614154,0.0085017709061503,0.9615527987480164,1.0507590770721436,0.0675884783267974,gaussian,laaf,multiadam,none,140,5,0.001,100,1100,4100,Glorot uniform,20000,['NS2D_BackStep']
NS2D_BackStep,712.0,0.00169,0.00014,0.186,0.221,0.00314,swish,fnn,adam,none,128,3,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,3210.0,0.046,27.9,0.97,0.99,0.068,gaussian,fnn,multiadam,none,100,5,0.001,8192,2048,2024,Glorot normal,20000,
NS2D_BackStep,602.409034,0.0356408171355724,0.0100257378071546,0.8540166616439819,0.6575906872749329,0.0388409718871116,gaussian,gaaf,adam,none,156,3,0.001,100,3100,9100,He normal,20000,['NS2D_BackStep']
NS2D_BackStep,2985.014196,0.035210732370615,0.0,0.8488482236862183,0.6633842587471008,0.0373127497732639,gaussian,gaaf,multiadam,none,108,5,0.001,2100,7600,600,zeros,20000,['NS2D_BackStep']
